gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os01g0852900	-	1	36732836	36737403	+	3207	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os10g0352200	-	10	10753134	10753893	-	667	protein_coding	Conserved hypothetical protein	-
Os01g0388101	-	1	16327940	16328374	-	435	protein_coding	Similar to Cytochrome P450 monooxygenase	-
Os03g0138900	-	3	2139916	2141093	+	1178	protein_coding	Conserved hypothetical protein	-
Os10g0545600	-	10	21323071	21327370	-	1869	protein_coding	Similar to transposon protein	-
Os08g0454600	-	8	22280674	22281656	-	983	protein_coding	Hypothetical protein	-
Os02g0115600	-	2	818981	824539	+	2729	protein_coding	S1, RNA binding domain containing protein	S1
Os02g0574100	-	2	22013289	22017622	+	1841	protein_coding	Sugar/inositol transporter domain containing protein	Sugar_tr
Os07g0409400	-	7	12772243	12774286	-	2044	protein_coding	Mitochodrial transcription termination factor-related family protein	-
Os08g0552000	-	8	27652529	27654345	+	1569	protein_coding	Hypothetical conserved gene	-
Os04g0410400	-	4	20280360	20281976	+	1481	protein_coding	Root cap family protein	-
Os04g0470500	-	4	23506845	23509631	+	2787	protein_coding	NB-ARC domain containing protein	NB-ARC
Os03g0353900	-	3	13319928	13326828	+	3634	protein_coding	Argonaute and Dicer protein, PAZ domain containing protein	-
Os01g0297700	USUALLY MULTIPLE ACIDS MOVE IN AND OUT TRANSPORTER 5	1	10911297	10914638	+	1571	protein_coding	Protein of unknown function DUF6, transmembrane domain containing protein	DUF6
Os11g0152025	-	11	2448169	2448619	+	451	protein_coding	Conserved hypothetical protein	-
Os04g0494900	-	4	24744700	24746565	+	1595	protein_coding	Similar to Unidentified precursor	-
Os10g0567900	-	10	22516057	22517963	+	1813	protein_coding	Similar to F-box protein interaction domain containing protein, expressed	hATC
Os03g0644600	-	3	24865500	24866379	-	880	protein_coding	Protein of unknown function DUF761, plant domain containing protein	-
Os01g0881800	-	1	38273297	38274800	+	1504	protein_coding	Conserved hypothetical protein	-
Os11g0102200	PHOT1B	11	79395	94104	+	3342	protein_coding	Similar to NPH1-1	Pkinase
Os01g0838200	-	1	35952915	35953433	-	519	protein_coding	Conserved hypothetical protein	-
Os08g0163100	-	8	3722366	3726241	-	1744	protein_coding	Nuf2 family protein	-
Os12g0107700	-	12	418594	421581	+	2390	protein_coding	Similar to Leucine Rich Repeat family protein, expressed	Pkinase_Tyr
Os12g0534400	-	12	21247658	21250224	+	2567	protein_coding	Conserved hypothetical protein	-
Os05g0593550	-	5	29563935	29566473	-	1886	protein_coding	Hypothetical conserved gene	-
Os03g0404500	-	3	16529003	16529478	+	476	protein_coding	Hypothetical gene	-
Os07g0124900	PATHOGENESIS-RELATED GENE 1-71	7	1319034	1319789	+	756	protein_coding	Allergen V5/Tpx-1 related family protein	SCP
Os02g0291600	GDSL ESTERASE/LIPASE PROTEIN 35	2	11071696	11077522	+	1396	protein_coding	Lipase, GDSL domain containing protein	Lipase_GDSL
Os01g0203400	C-TERMINALLY ENCODED PEPTIDE 7	1	5685594	5686401	+	808	protein_coding	Hypothetical protein	-
Os03g0389000	Metacaspase 3	3	15563374	15564927	-	1275	protein_coding	Similar to LOL3	Peptidase_C14
Os05g0493600	-	5	24244154	24245932	-	1278	protein_coding	Similar to indole-3-acetate beta-glucosyltransferase	UDPGT
Os12g0416900	-	12	12868201	12870306	+	970	protein_coding	Conserved hypothetical protein	-
Os01g0154000	-	1	2903069	2903970	-	902	protein_coding	Conserved hypothetical protein	-
Os03g0216900	-	3	6159948	6163869	+	1340	protein_coding	Prefoldin domain containing protein	-
Os08g0553750	-	8	27693974	27696402	+	847	protein_coding	Protein of unknown function DUF241, plant domain containing protein	-
Os04g0461800	DEEP WATER TOLERANCE 2	4	23078330	23081438	-	2748	protein_coding	Actin-binding FH2 domain containing protein	FH2
Os06g0560300	NAC DOMAIN-CONTAINING PROTEIN 94	6	21419757	21421894	-	1239	protein_coding	Similar to NAC-type transcription factor	NAM
Os02g0136933	-	2	1955439	1956461	+	1023	protein_coding	Hypothetical conserved gene	-
Os09g0126600	-	9	2048654	2049739	+	1086	protein_coding	Conserved hypothetical protein	-
Os04g0465432	trichome birefringence-like 53	4	23272710	23275363	+	1134	protein_coding	Domain of unknown function DUF231, plant domain containing protein	-
Os05g0205100	-	5	6546758	6547978	-	1221	protein_coding	NLI interacting factor domain containing protein	NIF
Os03g0566600	-	3	20484942	20487487	+	1158	protein_coding	Methyltransferase FkbM domain containing protein	-
Os06g0499500	GH3-7	6	17586900	17590657	-	2396	protein_coding	Similar to Indole-3-acetic acid-amido synthetase GH3.17 (EC 6.3.2.-) (Auxin- responsive GH3-like protein 17) (AtGH3-17)	-
Os10g0176300	-	10	5278190	5278771	+	582	protein_coding	Conserved hypothetical protein	-
Os01g0653100	trichome birefringence-like 58	1	26414917	26418855	-	1413	protein_coding	Conserved hypothetical protein	-
Os07g0658700	-	7	27752803	27757305	-	3125	protein_coding	Phosphatidylinositol-4-phosphate 5-kinase family protein	PIP5K
Os12g0552900	-	12	22477070	22481284	-	3255	protein_coding	NB-ARC domain containing protein	NB-ARC
Os12g0204800	-	12	5475227	5477351	+	2125	protein_coding	Disease resistance protein domain containing protein	NB-ARC
Os02g0699433	-	2	28768752	28769773	+	828	protein_coding	Hypothetical conserved gene	-
Os09g0452400	-	9	16970180	16971671	+	1492	protein_coding	Peptidase A1 domain containing protein	-
Os11g0537350	GERMIN-LIKE PROTEIN 11-1	11	19585671	19586377	+	707	protein_coding	Similar to predicted protein	-
Os08g0560700	-	8	28077380	28078024	+	645	protein_coding	Similar to Polcalcin Phl p 7 (Calcium-binding pollen allergen Phl p 7) (P7)	-
Os11g0129700	APETALA2/ETHYLENE-RESPONSIVE ELEMENT BINDING PROTEIN 131	11	1364213	1369744	-	1912	protein_coding	Similar to AP2-1 protein (Fragment)	AP2
Os10g0106600	-	10	468553	469935	+	1383	protein_coding	Similar to Transferase family protein	-
Os01g0594300	-	1	23285238	23287336	+	2099	protein_coding	Similar to leucine-rich repeat family protein / extensin family protein	-
Os01g0946100	OsWD40-31	1	41582224	41583931	+	1708	protein_coding	WD40 repeat-like domain containing protein	-
Os01g0936000	GLUTAREDOXIN 7	1	41087786	41090680	+	646	protein_coding	Putative glutaredoxin-C2	-
Os06g0118700	-	6	1011587	1014688	-	1881	protein_coding	Peptidase A1 domain containing protein	-
Os05g0428100	BETA-GALACTOSIDASE 6	5	20989736	20998304	-	2436	protein_coding	Similar to Beta-galactosidase	-
Os01g0740350	-	1	30918126	30921252	-	1460	protein_coding	Hypothetical gene	-
ENSRNA049467134	U6	12	19953823	19953925	+	103	snRNA	U6 spliceosomal RNA	-
Os08g0151300	CULM EASILY FRAGILE 1	8	2948553	2951372	-	1728	protein_coding	R2R3-MYB transcription factor, Regulation of leaf shape, cellulose synthesis and mechanical strengt	Myb_DNA-binding
